Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2009-10-13,Mildura,11.8,19.6,0.2,9.8,7.3,WNW,69.0,WNW,WNW,30.0,35.0,68.0,32.0,1001.7,1001.2,7.0,7.0,14.0,18.6,No,2.8,Yes
2009-10-14,Mildura,10.4,20.1,2.8,6.2,8.7,WSW,52.0,W,WSW,24.0,28.0,82.0,39.0,1008.4,1009.5,5.0,6.0,12.4,18.7,Yes,0.0,No
2009-10-15,Mildura,9.6,17.7,0.0,5.6,8.4,WSW,57.0,W,WSW,22.0,33.0,79.0,74.0,1013.1,1014.7,7.0,7.0,13.0,11.6,No,1.6,Yes
2009-10-16,Mildura,5.5,19.7,1.6,5.8,6.6,SW,39.0,WSW,SW,19.0,17.0,74.0,43.0,1021.8,1021.3,1.0,7.0,10.9,17.1,Yes,0.0,No
2009-10-17,Mildura,7.5,19.8,0.0,4.8,7.6,S,33.0,S,S,13.0,17.0,79.0,36.0,1027.5,1026.3,7.0,7.0,11.5,17.8,No,0.0,No
2009-10-18,Mildura,6.0,22.5,0.0,4.8,12.3,SW,35.0,SSE,SW,7.0,11.0,68.0,30.0,1029.9,1026.7,0.0,1.0,11.6,21.0,No,0.0,No
2009-10-19,Mildura,5.7,27.2,0.0,5.0,12.5,NW,24.0,E,N,13.0,15.0,53.0,18.0,1027.3,1023.5,1.0,0.0,14.6,25.1,No,0.0,No
2009-10-20,Mildura,9.8,33.6,0.0,7.0,12.2,NW,39.0,N,W,17.0,19.0,16.0,4.0,1020.5,1016.6,0.0,1.0,22.1,32.6,No,0.0,No
2009-10-21,Mildura,14.9,27.0,0.0,12.0,6.4,S,33.0,S,S,15.0,13.0,76.0,29.0,1020.3,1019.4,7.0,7.0,16.1,24.5,No,0.0,No
2009-10-22,Mildura,9.8,29.3,0.0,6.4,12.2,S,28.0,SE,SW,19.0,9.0,49.0,21.0,1022.1,1019.3,1.0,5.0,15.8,28.1,No,0.0,No
2009-10-23,Mildura,11.3,29.9,0.0,7.8,12.0,S,31.0,SSW,SW,11.0,13.0,56.0,23.0,1022.5,1020.0,6.0,7.0,15.8,28.1,No,0.0,No
2009-10-24,Mildura,15.2,32.8,0.0,7.6,8.8,SW,39.0,ENE,W,13.0,11.0,32.0,17.0,1019.3,1016.0,7.0,4.0,19.9,31.5,No,0.0,No
2009-10-25,Mildura,12.1,20.7,0.0,9.0,12.2,S,52.0,S,S,28.0,28.0,58.0,28.0,1020.4,1019.6,1.0,2.0,14.2,19.0,No,0.0,No
2009-10-26,Mildura,6.9,25.5,0.0,10.6,12.0,SSE,46.0,SSE,SE,28.0,24.0,55.0,27.0,1024.6,1021.1,7.0,1.0,11.4,23.9,No,0.0,No
2009-10-27,Mildura,10.2,28.4,0.0,8.0,12.0,ENE,35.0,E,ESE,20.0,20.0,42.0,29.0,1024.1,1020.2,2.0,1.0,17.8,26.6,No,0.0,No
2009-10-28,Mildura,16.1,32.0,0.0,9.0,10.8,NE,37.0,NE,E,15.0,15.0,49.0,26.0,1021.8,1017.9,1.0,6.0,23.5,31.0,No,0.0,No
2009-10-29,Mildura,17.2,33.6,0.0,7.4,12.3,NNE,37.0,N,N,19.0,19.0,48.0,24.0,1019.5,1016.4,1.0,4.0,25.8,32.2,No,0.0,No
2009-10-30,Mildura,20.6,35.8,0.0,9.6,10.6,N,37.0,N,N,24.0,24.0,43.0,20.0,1018.4,1016.3,7.0,3.0,26.6,34.8,No,0.0,No
2009-10-31,Mildura,21.1,38.2,0.0,13.8,12.6,SE,48.0,NNE,NNW,30.0,19.0,44.0,16.0,1019.1,1016.0,1.0,1.0,26.5,36.6,No,0.0,No
2009-11-01,Mildura,20.7,39.3,0.0,10.6,11.9,WNW,44.0,NNE,W,9.0,17.0,34.0,18.0,1018.2,1016.4,6.0,1.0,28.0,37.8,No,0.2,No
2009-11-02,Mildura,22.0,40.3,0.2,13.6,11.1,SW,56.0,NNE,NNW,19.0,24.0,32.0,11.0,1016.7,1012.0,7.0,7.0,29.2,39.2,No,0.0,No
2009-11-03,Mildura,14.2,23.8,0.0,16.0,9.4,WSW,46.0,WSW,WSW,24.0,24.0,54.0,35.0,1016.9,1016.4,7.0,7.0,16.2,22.1,No,0.0,No
2009-11-04,Mildura,8.5,24.2,0.0,8.0,12.9,SSW,37.0,SSW,SW,17.0,15.0,58.0,26.0,1022.8,1020.2,1.0,0.0,13.3,21.8,No,0.0,No
2009-11-05,Mildura,8.3,23.4,0.0,10.0,12.8,S,35.0,SSE,SSE,19.0,17.0,46.0,24.0,1024.4,1021.1,1.0,0.0,14.7,21.2,No,0.0,No
2009-11-06,Mildura,9.6,30.0,0.0,6.4,13.0,SE,30.0,SE,NE,13.0,13.0,48.0,16.0,1023.9,1020.1,0.0,0.0,16.4,28.2,No,0.0,No
2009-11-07,Mildura,14.6,35.3,0.0,8.4,12.8,NE,50.0,NNE,W,28.0,6.0,34.0,21.0,1023.0,1021.0,1.0,1.0,25.5,33.3,No,0.0,No
2009-11-08,Mildura,20.2,34.7,0.0,12.0,12.7,ENE,39.0,NNE,NNE,24.0,17.0,40.0,22.0,1025.0,1021.9,1.0,1.0,26.5,33.8,No,0.0,No
2009-11-09,Mildura,19.8,36.3,0.0,11.8,12.9,NNE,37.0,NNE,SSE,17.0,15.0,30.0,17.0,1022.4,1019.1,1.0,5.0,29.4,34.5,No,0.0,No
2009-11-10,Mildura,17.9,38.5,0.0,11.0,13.1,ESE,41.0,N,NW,13.0,9.0,23.0,13.0,1019.7,1016.9,0.0,1.0,29.6,37.2,No,0.0,No
2009-11-11,Mildura,19.2,41.0,0.0,10.0,11.3,NNE,39.0,NE,W,13.0,15.0,23.0,9.0,1019.2,1017.0,1.0,1.0,31.1,40.5,No,0.0,No
2009-11-12,Mildura,25.1,41.1,0.0,16.0,12.0,S,50.0,SE,SW,13.0,11.0,31.0,11.0,1018.6,1015.5,1.0,3.0,29.9,40.3,No,0.0,No
2009-11-13,Mildura,19.5,38.2,0.0,14.2,13.1,S,35.0,SE,S,11.0,17.0,39.0,8.0,1018.3,1014.2,1.0,2.0,24.9,36.7,No,0.0,No
2009-11-14,Mildura,18.9,40.3,0.0,12.8,13.1,SE,37.0,E,SSE,9.0,22.0,27.0,6.0,1013.5,1010.3,2.0,1.0,27.7,39.3,No,0.0,No
2009-11-15,Mildura,20.7,41.6,0.0,12.0,10.9,WSW,35.0,SSE,WSW,11.0,19.0,25.0,7.0,1010.8,1007.6,1.0,5.0,28.6,40.7,No,0.0,No
2009-11-16,Mildura,22.1,35.3,0.0,13.6,12.1,SSW,41.0,SSW,SSW,17.0,22.0,25.0,17.0,1007.8,1006.4,3.0,5.0,28.4,33.5,No,0.0,No
2009-11-17,Mildura,14.7,32.1,0.0,14.0,12.5,SE,31.0,SE,SSW,19.0,11.0,49.0,20.0,1010.8,1007.6,2.0,nan,18.7,29.8,No,0.0,No
2009-11-18,Mildura,17.2,42.1,0.0,10.0,11.1,NNE,43.0,ENE,N,15.0,20.0,22.0,8.0,1006.7,1002.5,5.0,7.0,27.0,39.7,No,0.0,No
2009-11-19,Mildura,23.9,41.7,0.0,18.6,12.4,NW,50.0,SE,WSW,9.0,6.0,32.0,11.0,1007.5,1005.4,1.0,2.0,28.8,40.4,No,0.0,No
2009-11-20,Mildura,26.9,35.3,0.0,13.4,0.5,W,52.0,SSE,WSW,20.0,19.0,20.0,43.0,1005.0,1008.0,7.0,8.0,34.0,29.2,No,2.6,Yes
2009-11-21,Mildura,20.6,22.5,2.6,3.2,0.0,WNW,30.0,NNE,N,13.0,17.0,96.0,89.0,1009.5,1008.1,8.0,8.0,21.3,21.7,Yes,39.8,Yes
2009-11-22,Mildura,15.1,23.4,39.8,2.8,7.0,W,52.0,SW,WSW,26.0,24.0,88.0,58.0,1005.1,1011.5,7.0,7.0,15.4,21.1,Yes,0.0,No
2009-11-23,Mildura,11.6,22.8,0.0,7.2,6.1,SSE,41.0,SSE,SSE,26.0,15.0,52.0,26.0,1024.9,1023.4,7.0,7.0,14.4,22.2,No,0.0,No
2009-11-24,Mildura,12.9,27.1,0.0,7.0,6.6,SE,43.0,SSE,SE,22.0,22.0,45.0,14.0,1024.0,1021.3,2.0,7.0,18.3,26.5,No,0.0,No
2009-11-25,Mildura,17.8,35.3,0.0,9.6,7.5,WNW,46.0,SE,ENE,17.0,15.0,51.0,28.0,1018.3,1012.8,6.0,3.0,22.9,34.5,No,7.6,Yes
2009-11-26,Mildura,19.5,22.7,7.6,6.8,0.0,NW,46.0,NE,NW,28.0,20.0,94.0,95.0,1011.4,1007.4,8.0,8.0,19.5,17.1,Yes,13.2,Yes
